,corp_code,corp_name,corp_eng_name,stock_code,modify_date
376,00425777,동의보감유동화전문유한회사,"Dongeui-Bogam Securitization Specialty Co., Ltd.", ,20170630
377,00109125,세화기술투자, , ,20170630
378,00388810,미래에셋프리미어혼합형펀드,Miraeasset Premier Balanced Fund, ,20170630
379,00383426,마이다스차익거래안정혼합형펀드,MIDAS ARBITRAGE FUND, ,20170630
380,00146676,아이씨켐,"IC Chem CO.,LTD.", ,20170630
381,00338152,소프트윈,"SOFTWIN.,CO.Ltd", ,20170630
382,00438902,신하나로유동화전문유한회사,"New Hanaro ABS Specialty Co.,LTD.", ,20170630
383,00432856,벽산건설블루밍제일차유동화전문유한회사, , ,20170630
384,00431033,이천일아울렛제일차유동화전문유한회사,2001 Outlet First Asset Securitization Specialty Co., ,20170630
385,00240866,씨마유통, , ,20170630
386,00440934,캠앤아이코리아,"Capital Asset Management & Investment Co.,Ltd", ,20170630
387,00440952,제이경영컨설팅,"cheil management consulting co.,ltd", ,20170630
388,00435598,태거산업,TAEGUH IND.CO.LTD, ,20170630
389,00350136,마인드텔,MINDTELL.INC, ,20170630
390,00350206,엘파오벤쳐캐피탈,EL-PAO VENTURE CAPITAL INC, ,20170630
391,00268288,심스밸리,"SIMS Valley co.,Ltd.", ,20170630
392,00105846,LGEI,"LG Electronics Investment, Ltd.", ,20170630
393,00350756,유리크레디트회사채혼합형펀드,Yurie Credit Bond Balanced Fund, ,20170630
394,00149497,알파캐피탈,Alpha capital corp., ,20170630
395,00264778,유니씨앤티,UNI C&T, ,20170630
396,00289227,미래에셋파이오니어벤처코스닥펀드,MIRAEASSET PIONEER VENTURE KOSDAQ FUND, ,20170630
397,00449184,디에이치파트너스,"DH Partners Co.,Ltd.", ,20170630
398,00369028,근하종합개발호텔엑스포,HOTEL EXPO, ,20170630
399,00152491,코락,Korag Company Ltd., ,20170630
400,00445601,터보엔지니어링,"TURBO ENGINEERING CO.,LTD", ,20170630
401,00407610,알파엔지니어링,"Alpha Engineering Co.,Ltd.", ,20170630
402,00146241,명성건설,"Myoungsung constraction co., Ltd.", ,20170630
403,00446071,스카이함백,SKYHAMBAEK CO. Ltd, ,20170630
404,00368384,비에스그룹,BSGROUP, ,20170630
405,00446840,삼부이엔씨,"Samboo E&C, Ltd.", ,20170630
406,00245791,두앙종합건설,"DOOANG CONSTRUCTION CO.,LTD", ,20170630
407,00449625,신성전자,"Shin-Sung electronics Co., Ltd.", ,20170630
408,00375223,한국기업금융자문,Korea Corporate Finance Consulting, ,20170630
409,00411631,고룡,"GO RYONG.CO.,LTD", ,20170630
410,00256326,아성식품,"A-Sung Foods Co.,ltd", ,20170630
411,00367330,세원지애에이치,KANGMANBENTURETOWN.CO.LTD, ,20170630
412,00371838,남양주택건설,Namyang, ,20170630
413,00246480,이조해운,"ijo shipping co., ltd", ,20170630
414,00359304,한서화학,HANSUH CHEMICAL CO. LTD., ,20170630
415,00415600,대륭전자,"Daeryung Electronics co., ltd", ,20170630
416,00422910,서울에프엔텍파트너스,Seoul Fn Tech Partners & co., ,20170630
417,00451055,팔공산온천관광호텔,Mt.Palgong Hot spring Tourist. Hotel, ,20170630
418,00448839,택산개발,TAEK SAN DEVELOPMENT CO.LTD., ,20170630
419,00234670,동진피엠씨, , ,20170630
420,00224707,대흥정공,DAIHUNGPRECISIOM INDUSTRY.CO.LTD, ,20170630
421,00193568,신대광주택,SDKGT Co.LTD, ,20170630
422,00415080,아프로시스템스,"APPROSYSTEMS Co., Ltd", ,20170630
423,00415053,화진코스메틱, Hwajin Cosmetics, ,20170630
424,00414869,모비야,"Mobiya Co., Ltd.", ,20170630
425,00365527,우리켐테크,"Woori Chemtech, Inc.", ,20170630
426,00364245,ABC,"ABC.CO.,LTD", ,20170630
427,00364005,캐피탈아거스,"Capital Argus Co., Ltd", ,20170630
428,00413329,유니솔,Unisol Corporation, ,20170630
429,00215222,세화유통,SEWHA CIRCULATION CO., ,20170630
430,00252481,용강,"YONGKANG CO., LTD.", ,20170630
431,00369897,기바전자,"KIBA ELECTRONICS CO., LTD", ,20170630
432,00310855,에프에스비티아이코리아,FSBTI Korea Ltd., ,20170630
433,00370015,디지텍,"Digitech Co., Ltd.", ,20170630
434,00303448,알에이코프, , ,20170630
435,00404394,매경휴스닥,MKHUSDAQ.Co.Ltd, ,20170630
436,00201946,한국이연,kOREA RIKEN ELECTRIC CO.LTD, ,20170630
437,00304207,한원텔레콤,"Korea First Telecom co., Ltd.", ,20170630
438,00305093,진우, , ,20170630
439,00410720,탑종합건설,"Top construction co., LTD.", ,20170630
440,00354354,썬키스,SUNKISS CO. LTD., ,20170630
441,00311049,위슬런,WISLEARN, ,20170630
442,00412782,대산반도체,"DAESAN SEMICON CO,LTD.", ,20170630
443,00426615,네오소프트,"KNEOSOFT CO.,LTD.", ,20170630
444,00164061,드림에스디,HAEDONG METAL.CO.LTD, ,20170630
445,00381659,크레디피아제십구차유동화전문,"Credipia 19th Asset Securitization Specialty, L.L.C", ,20170630
446,00382959,콩코드캐피탈아시아,Concord Capital Asia, ,20170630
447,00118886,에이브이씨닷컴,Audio Video Communication, ,20170630
448,00374835,케이씨알파트너스,KCR Partners, ,20170630
449,00115700,동성투자,"Intec Venture Capital Co., Ltd.", ,20170630
450,00389192,오엔씨네트웍스,ONC Networks, ,20170630
451,00346452,씨에스지,Corporate Software Group LLC, ,20170630
452,00420356,하이페리온제이차유동화전문유한회사,"hyperion 2nd Asset Securitization Specialty Co., Ltd", ,20170630
453,00425528,부산유조선,"PUSAN TANKER CO.,LTD", ,20170630
454,00427784,목동우림루미아트유동화전문유한회사,"Mokdong Woorim Lumiart Securitization Specialty Co., Ltd", ,20170630
455,00244297,천보파이낸스,Chunbo finance Co.LTD, ,20170630
456,00428817,나라펫,"NaraPet Co., Ltd.", ,20170630
457,00425740,하이케어시스템즈,Hycare Systems, ,20170630
458,00389086,우리금융제일차유동화전문유한회사,"Woori First Asset Securitization Specialty Co., Ltd.", ,20170630
459,00425759,키치녹스,"KITCHINOX ., LTD", ,20170630
460,00426721,에이치에스제일차유동화전문유한회사,"HSFirst Securitization Specialty Co., LTD.", ,20170630
461,00426651,신드림풀유동화전문유한회사,"New Drean Pool ABS Specialty Co., Ltd.", ,20170630
462,00427951,넥센캐피탈,Nexgen Capital Ltd., ,20170630
463,00448112,종연산업,Jong Yeoun Industry, ,20170630
464,00446655,성환,seong-hwan.co.ltd, ,20170630
465,00357111,삼두디엔에스,SAMDOO DNS.CO.KR, ,20170630
466,00193221,삼희산업, , ,20170630
467,00407595,아이스타뮤직,istarmusic, ,20170630
468,00367075,신흥울테크, , ,20170630
469,00448501,삼양이컴,"SAM YANG e COM CO.,LTD.", ,20170630
470,00197856,전주코아호텔,CoreHotel.CO.LTD, ,20170630
471,00378017,헬리오스기업구조조정전문회사,Helios C.R.C., ,20170630
472,00207384,동일상사,DONGIL TRADING CO., ,20170630
473,00233927,헨켈코리아, , ,20170630
474,00255372,센텍,"CENTEC.CO.,LTD", ,20170630
475,00246693,태흥기업,"TAEHUNG ENTERPRISE CO., LTD", ,20170630
476,00367932,만적,MANJEOK  CORPORATION, ,20170630
477,00334341,성신무역,"sung shin trade co.,ltd", ,20170630
478,00190224,새한철강, , ,20170630
479,00448291,한림종합개발,"HANLIM DEVELOPMENT CO.,LTD", ,20170630
480,00445391,동방귀석,ORIENTAL GEMS CORP., ,20170630
481,00169321,부곡관광,lakehills hotel bugok, ,20170630
482,00434076,에이취.엠.에스,"H.M.S Inc.,", ,20170630
483,00205128,서통테크놀로지, , ,20170630
484,00450250,한경섬유,HAN KYOUNG FIBER CO. LTD., ,20170630
485,00368126,세진티앤엠,"Saejin T&M Co.,Ltd.", ,20170630
486,00175386,경기교통,kyungi traffic, ,20170630
487,00205748,강호개발, , ,20170630
488,00358378,만덕,manduk co.ltd, ,20170630
489,00221409,한국어센셜소프트웨어,"Ascential Software Korea, Inc", ,20170630
490,00414328,와우북,"WOWBOOK CO, LTD", ,20170630
491,00409982,부풍,"boopoong co., ltd.", ,20170630
492,00134149,세우무역,"SEWOO TRADING CO., LTD", ,20170630
493,00414461,신우종합건설,SHIN WOO CONSTRUCTION, ,20170630
494,00304508,중원,"CHUNG WON CO., LTD", ,20170630
495,00247753,아스트로,astro corporation, ,20170630
496,00368816,한국멀티넷,koreamultinet Inc., ,20170630
497,00366085,넥스트미디어아이,"nextmediai CO., LTD", ,20170630
498,00412302,일성리조트,Ilsung Condominium, ,20170630
499,00387246,동광산건,DONG KWANG IND. CONSTRUCTION CO.LTD , ,20170630
500,00265050,유렉셀테크놀러지,urecel technology co.LTD, ,20170630
501,00236182,성일컴퓨텍,"SUNGIL COMPUTEC CO.,LTD.", ,20170630
502,00296555,엠에프씨,Mercury future Consulting, ,20170630
503,00327226,얼라이언스시스템,"Alliance System Co.,Ltd.", ,20170630
504,00412852,대한주택이앤지, , ,20170630
505,00143970,원창판지,"WON CHANG PAN JI.CO.,LTD.", ,20170630
506,00301404,한국피시,"HAN KOOK  PC CO., LTD.", ,20170630
507,00109541,대륙공업,"DAERIUK INDUSTRIAL CO., LTD.", ,20170630
508,00404880,디지털테크놀러지,Digital Technology Co. Ltd, ,20170630
509,00393858,드림데이타,"DreamData, Inc", ,20170630
510,00385123,리첸시아유동화전문유한회사, , ,20170630
511,00429010,코리아페이넷,koreapaynet, ,20170630
512,00424963,디더블유씨유동화전문유한회사,DWC Securitization Specialty Ltd., ,20170630
513,00425768,티지일차유동화전문유한회사,"TG First Specialty Co., Ltd.", ,20170630
514,00426749,피앤지정보통신,PnG Infocom Corporate, ,20170630
515,00330415,인바인,"Inbine Co., Ltd.", ,20170630
516,00150794,진흥주택, , ,20170630
517,00429038,굿앤세이프,"Good & Safe Co.,Ltd.", ,20170630
518,00421081,디바이너,Diviner, ,20170630
519,00361734,케이아이티창업투자,"KIT VC co., Ltd.", ,20170630
520,00388768,외환카드제사차유동화전문유한회사,"KEBCS Securitization 2001-4, L.L.C.", ,20170630
521,00425421,오프마이십일,"Offma21.Co.,Ltd.", ,20170630
522,00421850,창신테크,"CHANG SHIN TECH CO.,LTD", ,20170630
523,00425315,파워엑시스,"POWERAXIS CO.,LTD", ,20170630
524,00427580,삼성프론티어제십이차유동화전문유한회사,"Samsung Frontier 12th Asset Securitization Specialty Co., Ltd.", ,20170630
525,00425218,쓰리엔제이차유동화전문유한회사,"Three N Second Securitization Specialty Co., Ltd.", ,20170630
526,00106951,낙산관광호텔,Freya Naksan Resortel, ,20170630
527,00395661,현지개발,"JI-SEUNG DEVELOPMENT CO., LTD", ,20170630
528,00275118,케이티비벤처벌처일호펀드,KTB venture & vulture fund 1, ,20170630
529,00295389,메타텍,"METATECH Co., Ltd.", ,20170630
530,00389147,골든보우창업투자,"Goldenbow Venture Capital Co., Ltd", ,20170630
531,00126803,삼아,"Sam A Co., Ltd.", ,20170630
532,00242341,에스엠아이씨,., ,20170630
533,00440314,오토피아제팔차유동화전문유한회사,AUTOPIA EIGHTH SECURITIZATION SPECIALTY CO., ,20170630
534,00440332,니즈솔루션,Needs Solution Inc., ,20170630
535,00441322,이나라카드,enara card, ,20170630
536,00440165,히타치전선,hitachi cable, ,20170630
537,00288884,미래에셋드림파이오니어펀드,MIRAEASSET DREAM PIONEER FUND, ,20170630
538,00148452,GPS,GPS Corportation, ,20170630
539,00156017,하나은행,HANA BANK, ,20170630
540,00261045,시스컴,"SYSTEM COMMUNICATION CO .,LTD", ,20170630
541,00437532,개풍주택개발, , ,20170630
542,00303095,지오스테크널러지,GEOSTECHNOLOGY Co. Ltd, ,20170630
543,00438753,"IndusAsiaPacificFund,Ltd.","Indus Asia Pacific Fund, Ltd.", ,20170630
544,00367464,지앤텍,"Global Solutions and Technology Co, Ltd.", ,20170630
545,00201955,금화냉동,KEUMHWA REFRIGERATION.CO.LTD, ,20170630
546,00409849,혜성,Hye Sung Incorporated , ,20170630
547,00131443,서통상사,Suttong Industrial Corporation, ,20170630
548,00174022,유창섬유,"YOOCHANG TEXTILE CO.,LTD.", ,20170630
549,00444763,피프, , ,20170630
550,00412171,모수인터내쇼날,MOSU INTERNATIONAL CO.LTD, ,20170630
551,00232973,동해산업, , ,20170630
552,00152419,대농중공업, , ,20170630
553,00257413,신영팩토링,"SHIN YOUNG FACTORING CO., LTD.", ,20170630
554,00362511,승진건설, , ,20170630
555,00446743,아워스인베스트먼트, , ,20170630
556,00253055,태흥산업개발,"TAIHEUNG IND DEV CO., LTD", ,20170630
557,00448714,마하인더스트리, , ,20170630
558,00448705,모아건설,MOA Construction Co., ,20170630
559,00101716,경북레미콘,Kyung Buk Remicon, ,20170630
560,00447876,그루빅,GRUBIG COMPANY LTD., ,20170630
561,00448671,라이프건설,life construction co.LTD.     , ,20170630
562,00217150,대진종합건설,"DAE JIN CONSTRUCTIOW.CO.,LTD", ,20170630
563,00164344,해피아이,HAPPY-I.CO.LTD, ,20170630
564,00303314,성서,"SUNG SEO INDUSTRIAL CO., LTD.", ,20170630
565,00451213,한신공업, , ,20170630
566,00407416,오랙스정유,"orexoil co.,ltd", ,20170630
567,00178675,이논,INON, ,20170630
568,00367181,예들,"YEDLE Co.,Ltd", ,20170630
569,00413514,가인수산,GAIN  FISHERIES  CORP., ,20170630
570,00127538,삼원산업,SAMWON Industrial Company Ltd., ,20170630
571,00370051,유덕건설,"YUDUK CONSTRUCTION CO., LTD", ,20170630
572,00415123,크로스전자,CROSS ELECTRONICS.INC, ,20170630
573,00106012,금성텔,KeumSungTel.co.ltd, ,20170630
574,00158495,한국아프라이드매그네틱스,APPLIED MAGNETICS KOREA, ,20170630
575,00299774,스타럽스, , ,20170630
576,00414911,텔레프리,"Telefree Co., Ltd.", ,20170630
577,00414762,금화도시개발,"kumhwa urban development co.,ltd", ,20170630
578,00234078,길정종합건설,"KIL JUNG CONSTRUCTION CO.,LTD", ,20170630
579,00412515,메디링스,MEDILINX, ,20170630
580,00151076,창원개발,CHANG WON COUNTRA CLUB, ,20170630
581,00170512,우신레저산업,"WOOSHIN REISURE INDUSTRIAL CO.,LTD", ,20170630
582,00370033,연이산업,youn yi industry co.ltd, ,20170630
583,00406587,다른신문,Darnsinmun.co.Ltd, ,20170630
584,00413471,비투올네트,b2allnet, ,20170630
585,00248804,성진사,"SUNG JIN CO., LTD.", ,20170630
586,00359854,네투스테크놀러지,Netus Technologies. co.Ltd, ,20170630
587,00252870,동구,DONG-KU, ,20170630
588,00300432,비아이캐피탈,Best investment capital, ,20170630
589,00415938,세아개발,"SeAH Development Co.,Ltd.", ,20170630
590,00345693,SKIMT,"SK IMT Co., Ltd.", ,20170630
591,00426226,일신제약,ilsinbio, ,20170630
592,00426235,모아에셋,MoreAsset Holdings, ,20170630
593,00376505,그린페이퍼텍,"Green Paper Tech.Co.,Ltd", ,20170630
594,00427058,원업제이차유동화전문유한회사,"OneUp Second ABS Speciality Co., Ltd.", ,20170630
595,00427100,두손테크피아,DoosonTechpia Corp., ,20170630
596,00427331,유니맥코리아,UNIMACKOREA, ,20170630
597,00429144,아하크레딧유동화전문유한회사,Aha Credit (Korea) Ltd., ,20170630
598,00429180,거버너스M&A사모펀드2호,Governors M&A Private Placement Fund2, ,20170630
599,00419916,기가솔,Gigasol.co.kr, ,20170630
600,00421009,모쿠스,MOCOUS, ,20170630
601,00363796,남양산업,"nam yang ind. co., ltd", ,20170630
602,00302148,에이팩스기술투자,"APEX Technology Investment Co.,Ltd.", ,20170630
603,00426314,에스지테크놀러지,sgtechnology  ltd., ,20170630
604,00427146,도이체방크아게런던,"Deutsche Bank AG, London Br.", ,20170630
605,00245065,에이에스엠엘에스씨, , ,20170630
606,00427182,얼라이언스캐피탈파트너즈,"Alliance Capital Partners Co., Ltd.", ,20170630
607,00382852,대진산업,"DAEJIN INDUSTRY CO., LTD.", ,20170630
608,00362113,하늘사랑,"SKYLOVE Co., Ltd", ,20170630
609,00220756,씨앤씨캐피탈,"CNC CAPITAL CO., LTD.", ,20170630
610,00162319,한양상사, , ,20170630
611,00355511,"Photronics,Inc.","Photronics, Inc.", ,20170630
612,00400176,무빙넷,"MOVINGNET CO.,LTD.", ,20170630
613,00396402,슈마커코리아,Schumacher Korea Ltd., ,20170630
614,00439938,유케이,"yoo-K Co.,Ltd.", ,20170630
615,00436047,월드타운,해당없음, ,20170630
616,00387097,센텀파크유동화전문유한회사,"Centum Park Asset Securitization Specialty Co., Ltd", ,20170630
617,00274410,인트빔,"INTVIM Co., Ltd", ,20170630
618,00328100,나래소프트시스템,"nare soft system co.,ltd", ,20170630
619,00243845,삼광고하켐,"Samgwanggohachem co.,Ltd.", ,20170630
620,00336260,OAKMARKINTERNATIONALFUND,OAKMARK INTERNATIONAL FUND, ,20170630
621,00262026,신중앙99-1유동화전문유한회사,"SINJOONG 99-1ABS Specialty Co.,Ltd.", ,20170630
622,00264431,크레디피아유동화전문,Credipia asset securitization co, ,20170630
623,00264495,중소기업유동화전문유한회사,SMI ABS Ltd., ,20170630
624,00267067,산은캐피탈제일호유동화전문유한회사,"KDBC 1 Securitization Specialty Co., Ltd.", ,20170630
625,00290791,국민제이차유동화전문회사,"Koogmin ABS-2 Specialty Co., Ltd.", ,20170630
626,00297837,국민제일차유동화전문유한회사,"Kookmin-1 ABS Specialty Co., Ltd.", ,20170630
627,00429162,남양씨앤씨,"Nam Yang C & C Co., LTD", ,20170630
628,00203643,유일냉장,"yuil cold storage.co.,ltd", ,20170630
629,00450108,평산공영,P&S cons Co.Ltd, ,20170630
630,00171414,파산자한국산업증권,KDBS, ,20170630
631,00200549,대홍방직,"DAE HONG TEXTILE. CO., LTD.", ,20170630
632,00114543,도투락, , ,20170630
633,00197607,해덕기업,HAIDUK CO., ,20170630
634,00258263,이수금속,Yee Soo Metal Co.Ltd, ,20170630
635,00363617,세미코리아,"SEMIKOREA CO., LTD", ,20170630
636,00450287,정방종합건설, , ,20170630
637,00413082,성우종합건설,SUNGWOO CONSTRUCTION.CO.LTD, ,20170630
638,00449537,신아토건,"SHIN-A CONSTRUCTILON CO., LTD", ,20170630
639,00163071,한일염공,"HAN IL DYEING CO.,LTD", ,20170630
